	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	用料時機	採購量	可領用量	合計	合計2	項目	重組	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日
4112	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	S28979	預製					B	S28979_B	0.0	0	0	0	0	0	0	0
4113	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	S28979	預製					D	S28979_D	0.0	0	0	0	0	0	0	0
4114	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	 	S-80	 	"14"" S-80"	19.05	PC	S28979	預製					E	S28979_E	0.0	0	0	0	0	0	0	0
4115	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製	2.0		2.0	2.0	-	S28781_-	2.0	2	-2	0	0	0	0	0
4116	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製					A	S28781_A	0.0	0	0	0	0	0	0	0
4117	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製					B	S28781_B	0.0	0	0	0	0	0	0	0
4118	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製					D	S28781_D	0.0	0	0	0	0	0	0	0
4119	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	 	S-80	 	"12"" S-80"	17.48	PC	S28781	預製					E	S28781_E	0.0	0	0	0	0	0	0	0
4120	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製	2.0		2.0	2.0	-	S28647_-	2.0	2	-2	0	0	0	0	0
4121	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製					A	S28647_A	0.0	0	0	0	0	0	0	0
4122	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製					B	S28647_B	0.0	0	0	0	0	0	0	0
4123	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製					D	S28647_D	0.0	0	0	0	0	0	0	0
4124	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	 	S-80	 	"10"" S-80"	15.09	PC	S28647	預製					E	S28647_E	0.0	0	0	0	0	0	0	0
4125	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製	2.0		2.0	2.0	-	S29439_-	2.0	2	-2	0	0	0	0	0
4126	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製					A	S29439_A	0.0	0	0	0	0	0	0	0
4127	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製					B	S29439_B	0.0	0	0	0	0	0	0	0
4128	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製					D	S29439_D	0.0	0	0	0	0	0	0	0
4129	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	8	 	S-80S	 	"8"" S-80S"	12.7	PC	S29439	預製					E	S29439_E	0.0	0	0	0	0	0	0	0
4130	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製	4.0		4.0	4.0	-	S29225_-	4.0	4	-4	0	0	0	0	0
4131	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製					A	S29225_A	0.0	0	0	0	0	0	0	0
4132	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製					B	S29225_B	0.0	0	0	0	0	0	0	0
4133	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製					D	S29225_D	0.0	0	0	0	0	0	0	0
4134	鎳鉻鋼825	311	TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	6	 	S-80S	 	"6"" S-80S"	10.97	PC	S29225	預製					E	S29225_E	0.0	0	0	0	0	0	0	0
4135	鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	R02559	預製	3.0		3.0	3.0	-	R02559_-	3.0	3	-3	0	0	0	0	0
4136	鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	R02559	預製					A	R02559_A	0.0	0	0	0	0	0	0	0
4137	鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	R02559	預製					B	R02559_B	0.0	0	0	0	0	0	0	0
4138	鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	R02559	預製					D	R02559_D	0.0	0	0	0	0	0	0	0
4139	鎳鉻鋼825	312	REDU. TEE SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	R02559	預製					E	R02559_E	0.0	0	0	0	0	0	0	0
4140	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"	10.97	PC	R45326	預製	2.0		2.0	2.0	-	R45326_-	2.0	2	-2	0	0	0	0	0
4141	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"	10.97	PC	R45326	預製					A	R45326_A	0.0	0	0	0	0	0	0	0
4142	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"	10.97	PC	R45326	預製					B	R45326_B	0.0	0	0	0	0	0	0	0
4143	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"	10.97	PC	R45326	預製					D	R45326_D	0.0	0	0	0	0	0	0	0
4144	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	10	S-80	S-80	"16"" S-80 X 10"" S-80"	10.97	PC	R45326	預製					E	R45326_E	0.0	0	0	0	0	0	0	0
4145	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R41004	預製	2.0		2.0	2.0	-	R41004_-	2.0	2	-2	0	0	0	0	0
4146	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R41004	預製					A	R41004_A	0.0	0	0	0	0	0	0	0
4147	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R41004	預製					B	R41004_B	0.0	0	0	0	0	0	0	0
4148	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R41004	預製					D	R41004_D	0.0	0	0	0	0	0	0	0
4149	鎳鉻鋼825	312	REDU. TEE WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R41004	預製					E	R41004_E	0.0	0	0	0	0	0	0	0
4150	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"	10.97	PC	R118972	預製	1.0		1.0	1.0	-	R118972_-	1.0	1	-1	0	0	0	0	0
4151	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"	10.97	PC	R118972	預製					A	R118972_A	0.0	0	0	0	0	0	0	0
4152	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"	10.97	PC	R118972	預製					B	R118972_B	0.0	0	0	0	0	0	0	0
4153	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"	10.97	PC	R118972	預製					D	R118972_D	0.0	0	0	0	0	0	0	0
4154	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	0.75	S-80	S-80S	"16"" S-80 X 3/4"" S-80S"	10.97	PC	R118972	預製					E	R118972_E	0.0	0	0	0	0	0	0	0
4155	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"	10.97	PC	R119471	預製	2.0		2.0	2.0	-	R119471_-	2.0	2	-2	0	0	0	0	0
4156	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"	10.97	PC	R119471	預製					A	R119471_A	0.0	0	0	0	0	0	0	0
4157	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"	10.97	PC	R119471	預製					B	R119471_B	0.0	0	0	0	0	0	0	0
4158	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"	10.97	PC	R119471	預製					D	R119471_D	0.0	0	0	0	0	0	0	0
4159	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	1.5	S-80	S-80S	"16"" S-80 X 1-1/2"" S-80S"	10.97	PC	R119471	預製					E	R119471_E	0.0	0	0	0	0	0	0	0
4160	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"	10.97	PC	R120655	預製	1.0		1.0	1.0	-	R120655_-	1.0	1	-1	0	0	0	0	0
4161	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"	10.97	PC	R120655	預製					A	R120655_A	0.0	0	0	0	0	0	0	0
4162	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"	10.97	PC	R120655	預製					B	R120655_B	0.0	0	0	0	0	0	0	0
4163	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"	10.97	PC	R120655	預製					D	R120655_D	0.0	0	0	0	0	0	0	0
4164	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	16	6	S-80	S-80S	"16"" S-80 X 6"" S-80S"	10.97	PC	R120655	預製					E	R120655_E	0.0	0	0	0	0	0	0	0
4165	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"	10.97	PC	R112132	預製	2.0		2.0	2.0	-	R112132_-	2.0	2	-2	0	0	0	0	0
4166	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"	10.97	PC	R112132	預製					A	R112132_A	0.0	0	0	0	0	0	0	0
4167	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"	10.97	PC	R112132	預製					B	R112132_B	0.0	0	0	0	0	0	0	0
4168	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"	10.97	PC	R112132	預製					D	R112132_D	0.0	0	0	0	0	0	0	0
4169	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	10	1.5	S-80	S-80S	"10"" S-80 X 1-1/2"" S-80S"	10.97	PC	R112132	預製					E	R112132_E	0.0	0	0	0	0	0	0	0
4170	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"	10.97	PC	R126076	預製	2.0		2.0	2.0	-	R126076_-	2.0	2	-2	0	0	0	0	0
4171	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"	10.97	PC	R126076	預製					A	R126076_A	0.0	0	0	0	0	0	0	0
4172	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"	10.97	PC	R126076	預製					B	R126076_B	0.0	0	0	0	0	0	0	0
4173	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"	10.97	PC	R126076	預製					D	R126076_D	0.0	0	0	0	0	0	0	0
4174	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	8	0.75	S-80S	S-80S	"8"" S-80S X 3/4"" S-80S"	10.97	PC	R126076	預製					E	R126076_E	0.0	0	0	0	0	0	0	0
4175	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"	10.97	PC	R125015	預製	4.0		4.0	4.0	-	R125015_-	4.0	4	-4	0	0	0	0	0
4176	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"	10.97	PC	R125015	預製					A	R125015_A	0.0	0	0	0	0	0	0	0
4177	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"	10.97	PC	R125015	預製					B	R125015_B	0.0	0	0	0	0	0	0	0
4178	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"	10.97	PC	R125015	預製					D	R125015_D	0.0	0	0	0	0	0	0	0
4179	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1.5	S-80S	S-80S	"6"" S-80S X 1-1/2"" S-80S"	10.97	PC	R125015	預製					E	R125015_E	0.0	0	0	0	0	0	0	0
4180	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"	10.97	PC	R124763	預製	1.0		1.0	1.0	-	R124763_-	1.0	1	-1	0	0	0	0	0
4181	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"	10.97	PC	R124763	預製					A	R124763_A	0.0	0	0	0	0	0	0	0
4182	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"	10.97	PC	R124763	預製					B	R124763_B	0.0	0	0	0	0	0	0	0
4183	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"	10.97	PC	R124763	預製					D	R124763_D	0.0	0	0	0	0	0	0	0
4184	鎳鉻鋼825	332	WELDOLET  BW NI-AL B564 N08825  MSS  NACE	6	1	S-80S	S-80S	"6"" S-80S X 1"" S-80S"	10.97	PC	R124763	預製					E	R124763_E	0.0	0	0	0	0	0	0	0
4185	鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	S31586	預製	4.0		4.0	4.0	-	S31586_-	4.0	4	-4	0	0	0	0	0
4186	鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	S31586	預製					A	S31586_A	0.0	0	0	0	0	0	0	0
4187	鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	S31586	預製					B	S31586_B	0.0	0	0	0	0	0	0	0
4188	鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	S31586	預製					D	S31586_D	0.0	0	0	0	0	0	0	0
4189	鎳鉻鋼825	362	CONC. SWAGE NIPPLE  BLE/ PSE NI-AL B366-WPNICMC  MSS  NACE	2	1	S-80S	S-80S	"2"" S-80S X 1"" S-80S"	10.97	PC	S31586	預製					E	S31586_E	0.0	0	0	0	0	0	0	0
4190	鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R102428	預製	2.0		2.0	2.0	-	R102428_-	2.0	2	-2	0	0	0	0	0
4191	鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R102428	預製					A	R102428_A	0.0	0	0	0	0	0	0	0
4192	鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R102428	預製					B	R102428_B	0.0	0	0	0	0	0	0	0
4193	鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R102428	預製					D	R102428_D	0.0	0	0	0	0	0	0	0
4194	鎳鉻鋼825	363	CONC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	10	S-80	S-80	"14"" S-80 X 10"" S-80"	10.97	PC	R102428	預製					E	R102428_E	0.0	0	0	0	0	0	0	0
4195	鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"	10.97	PC	R90054	預製	2.0		2.0	2.0	-	R90054_-	2.0	2	-2	0	0	0	0	0
4196	鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"	10.97	PC	R90054	預製					A	R90054_A	0.0	0	0	0	0	0	0	0
4197	鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"	10.97	PC	R90054	預製					B	R90054_B	0.0	0	0	0	0	0	0	0
4198	鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"	10.97	PC	R90054	預製					D	R90054_D	0.0	0	0	0	0	0	0	0
4199	鎳鉻鋼825	363	ECC. REDUCER SMLS BW NI-AL B366-WPNICMC  ASME  NACE	2	1.5	S-80S	S-80S	"2"" S-80S X 1-1/2"" S-80S"	10.97	PC	R90054	預製					E	R90054_E	0.0	0	0	0	0	0	0	0
4200	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"	10.97	PC	R95737	預製	2.0		2.0	2.0	-	R95737_-	2.0	2	-2	0	0	0	0	0
4201	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"	10.97	PC	R95737	預製					A	R95737_A	0.0	0	0	0	0	0	0	0
4202	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"	10.97	PC	R95737	預製					B	R95737_B	0.0	0	0	0	0	0	0	0
4203	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"	10.97	PC	R95737	預製					D	R95737_D	0.0	0	0	0	0	0	0	0
4204	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	16	12	S-80	S-80	"16"" S-80 X 12"" S-80"	10.97	PC	R95737	預製					E	R95737_E	0.0	0	0	0	0	0	0	0
4205	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"	10.97	PC	R94310	預製	2.0		2.0	2.0	-	R94310_-	2.0	2	-2	0	0	0	0	0
4206	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"	10.97	PC	R94310	預製					A	R94310_A	0.0	0	0	0	0	0	0	0
4207	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"	10.97	PC	R94310	預製					B	R94310_B	0.0	0	0	0	0	0	0	0
4208	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"	10.97	PC	R94310	預製					D	R94310_D	0.0	0	0	0	0	0	0	0
4209	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	14	12	S-80	S-80	"14"" S-80 X 12"" S-80"	10.97	PC	R94310	預製					E	R94310_E	0.0	0	0	0	0	0	0	0
4210	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"	10.97	PC	R93566	預製	2.0		2.0	2.0	-	R93566_-	2.0	2	-2	0	0	0	0	0
4211	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"	10.97	PC	R93566	預製					A	R93566_A	0.0	0	0	0	0	0	0	0
4212	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"	10.97	PC	R93566	預製					B	R93566_B	0.0	0	0	0	0	0	0	0
4213	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"	10.97	PC	R93566	預製					D	R93566_D	0.0	0	0	0	0	0	0	0
4214	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	8	S-80	S-80S	"12"" S-80 X 8"" S-80S"	10.97	PC	R93566	預製					E	R93566_E	0.0	0	0	0	0	0	0	0
4215	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"	10.97	PC	R92718	預製	2.0		2.0	2.0	-	R92718_-	2.0	2	-2	0	0	0	0	0
4216	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"	10.97	PC	R92718	預製					A	R92718_A	0.0	0	0	0	0	0	0	0
4217	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"	10.97	PC	R92718	預製					B	R92718_B	0.0	0	0	0	0	0	0	0
4218	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"	10.97	PC	R92718	預製					D	R92718_D	0.0	0	0	0	0	0	0	0
4219	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	12	10	S-80	S-80	"12"" S-80 X 10"" S-80"	10.97	PC	R92718	預製					E	R92718_E	0.0	0	0	0	0	0	0	0
4220	鎳鉻鋼825	363	ECC. REDUCER WELDED 100%-RT BW NI-AL B366-WPNICMC  ASME  NACE	10	6	S-80	S-80S	"10"" S-80 X 6"" S-80S"	10.97	PC	R92256	預製	4.0		4.0	4.0	-	R92256_-	4.0	4	-4	0	0	0	0	0
