	管線材質	ORDER_SEQ	品名	SIZE1	SIZE2	SCH1	SCH2	SIZE_LAYOUT	厚度	UNIT	IDENT_CODE	中文說明	用料時機	採購量	可領用量	合計	合計2	項目	設計需求	採購需求	缺料狀況	7月2日	7月9日	7月10日	7月11日	8月15日	8月22日	8月24日	重組
2347	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P121967	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P121967_B
2348	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P121967	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P121967_D
2349	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.75	 	S-160	 	"3/4"" S-160"	5.56	M	P121967	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P121967_E
2350	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P121928	鋼管	預製	78.0		0.3	0.3	-	0.3	6	0	0	6	0	0	0	0	0	P121928_-
2351	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P121928	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P121928_A
2352	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P121928	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P121928_B
2353	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P121928	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P121928_D
2354	不銹鋼304L	102	PIPE SMLS BE SS A312-TP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	M	P121928	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P121928_E
2355	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P120956	鋼管	預製	6.0		0.2	0.2	-	0.2	6	0	0	6	0	0	0	0	0	P120956_-
2356	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P120956	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P120956_A
2357	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P120956	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P120956_B
2358	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P120956	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P120956_D
2359	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1.5	 	S-80S	 	"1-1/2"" S-80S"	5.08	M	P120956	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P120956_E
2360	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P120894	鋼管	預製	36.0		25.7	25.7	-	25.7	30	0	0	30	0	0	0	0	0	P120894_-
2361	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P120894	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P120894_A
2362	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P120894	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P120894_B
2363	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P120894	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P120894_D
2364	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	1	 	S-80S	 	"1"" S-80S"	4.55	M	P120894	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P120894_E
2365	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P120857	鋼管	預製	6.0		1.4	1.4	-	1.4	6	0	0	6	0	0	0	0	0	P120857_-
2366	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P120857	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P120857_A
2367	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P120857	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P120857_B
2368	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P120857	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P120857_D
2369	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.75	 	S-80S	 	"3/4"" S-80S"	3.91	M	P120857	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P120857_E
2370	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.5	 	S-80S	 	"1/2"" S-80S"	3.73	M	P120824	鋼管	預製	6.0		0.3	0.3	-	0.3	6	0	0	6	0	0	0	0	0	P120824_-
2371	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.5	 	S-80S	 	"1/2"" S-80S"	3.73	M	P120824	鋼管	預製					A	0.0	0	0	0	0	0	0	0	0	0	P120824_A
2372	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.5	 	S-80S	 	"1/2"" S-80S"	3.73	M	P120824	鋼管	預製					B	0.0	0	0	0	0	0	0	0	0	0	P120824_B
2373	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.5	 	S-80S	 	"1/2"" S-80S"	3.73	M	P120824	鋼管	預製					D	0.0	0	0	0	0	0	0	0	0	0	P120824_D
2374	不銹鋼304L	102	PIPE SMLS PE SS A312-TP304L  ASME  NACE	0.5	 	S-80S	 	"1/2"" S-80S"	3.73	M	P120824	鋼管	預製					E	0.0	0	0	0	0	0	0	0	0	0	P120824_E
2375	不銹鋼304L	301	45 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N107920	彎頭(45度)	預製	1.0		1.0	1.0	-	1.0	1	0	1	0	0	0	0	0	0	N107920_-
2376	不銹鋼304L	301	45 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N107920	彎頭(45度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N107920_A
2377	不銹鋼304L	301	45 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N107920	彎頭(45度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N107920_B
2378	不銹鋼304L	301	45 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N107920	彎頭(45度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N107920_D
2379	不銹鋼304L	301	45 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N107920	彎頭(45度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N107920_E
2380	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N108507	彎頭(90度)	預製	20.0		13.0	13.0	-	13.0	13	0	13	0	0	0	0	0	0	N108507_-
2381	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N108507	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N108507_A
2382	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N108507	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N108507_B
2383	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N108507	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N108507_D
2384	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	3.73	PC	N108507	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N108507_E
2385	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	0.75	 	 	 	"3/4"""	3.73	PC	N108505	彎頭(90度)	預製	6.0		4.0	4.0	-	4.0	4	0	4	0	0	0	0	0	0	N108505_-
2386	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	0.75	 	 	 	"3/4"""	3.73	PC	N108505	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N108505_A
2387	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	0.75	 	 	 	"3/4"""	3.73	PC	N108505	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N108505_B
2388	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	0.75	 	 	 	"3/4"""	3.73	PC	N108505	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N108505_D
2389	不銹鋼304L	303	90 ELBOW CL3000 SW SS A182-F304L  ASME  NACE	0.75	 	 	 	"3/4"""	3.73	PC	N108505	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N108505_E
2390	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-10S	 	"6"" S-10S"	3.4	PC	N22202	彎頭(90度)	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	1	0	0	0	N22202_-
2391	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-10S	 	"6"" S-10S"	3.4	PC	N22202	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N22202_A
2392	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-10S	 	"6"" S-10S"	3.4	PC	N22202	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N22202_B
2393	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-10S	 	"6"" S-10S"	3.4	PC	N22202	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N22202_D
2394	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-10S	 	"6"" S-10S"	3.4	PC	N22202	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N22202_E
2395	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N131946	彎頭(90度)	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	0	1	0	0	N131946_-
2396	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N131946	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N131946_A
2397	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N131946	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N131946_B
2398	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N131946	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N131946_D
2399	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	N131946	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N131946_E
2400	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	N29196	彎頭(90度)	預製	5.0		5.0	5.0	-	5.0	5	0	0	0	0	5	0	0	0	N29196_-
2401	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	N29196	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N29196_A
2402	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	N29196	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N29196_B
2403	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	N29196	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N29196_D
2404	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	N29196	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N29196_E
2405	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	N29651	彎頭(90度)	預製	23.0		7.0	7.0	-	7.0	7	0	0	0	0	7	0	0	0	N29651_-
2406	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	N29651	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N29651_A
2407	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	N29651	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N29651_B
2408	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	N29651	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N29651_D
2409	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	N29651	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N29651_E
2410	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N106004	彎頭(90度)	預製	7.0		7.0	7.0	-	7.0	7	0	0	0	0	0	7	0	0	N106004_-
2411	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N106004	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N106004_A
2412	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N106004	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N106004_B
2413	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N106004	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N106004_D
2414	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	N106004	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N106004_E
2415	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	N105917	彎頭(90度)	預製	84.0		2.0	2.0	-	2.0	2	0	0	0	0	0	2	0	0	N105917_-
2416	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	N105917	彎頭(90度)	預製					A	0.0	0	0	0	0	0	0	0	0	0	N105917_A
2417	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	N105917	彎頭(90度)	預製					B	0.0	0	0	0	0	0	0	0	0	0	N105917_B
2418	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	N105917	彎頭(90度)	預製					D	0.0	0	0	0	0	0	0	0	0	0	N105917_D
2419	不銹鋼304L	303	90 ELBOW SMLS BW SS A403-WP304L  ASME  NACE	0.5	 	S-160	 	"1/2"" S-160"	4.78	PC	N105917	彎頭(90度)	預製					E	0.0	0	0	0	0	0	0	0	0	0	N105917_E
2420	不銹鋼304L	311	TEE CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	4.78	PC	S180988	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	0	1	0	0	0	0	0	0	S180988_-
2421	不銹鋼304L	311	TEE CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	4.78	PC	S180988	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S180988_A
2422	不銹鋼304L	311	TEE CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	4.78	PC	S180988	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S180988_B
2423	不銹鋼304L	311	TEE CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	4.78	PC	S180988	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S180988_D
2424	不銹鋼304L	311	TEE CL3000 SW SS A182-F304L  ASME  NACE	1	 	 	 	"1"""	4.78	PC	S180988	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S180988_E
2425	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	S221130	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	0	1	0	0	S221130_-
2426	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	S221130	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S221130_A
2427	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	S221130	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S221130_B
2428	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	S221130	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S221130_D
2429	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	6	 	S-160	 	"6"" S-160"	18.26	PC	S221130	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S221130_E
2430	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	S28901	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	-1	0	0	0	0	0	0	0	S28901_-
2431	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	S28901	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S28901_A
2432	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	S28901	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S28901_B
2433	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	S28901	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S28901_D
2434	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	4	 	S-10S	 	"4"" S-10S"	3.05	PC	S28901	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S28901_E
2435	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	S29492	三通+OLET	預製	3.0		1.0	1.0	-	1.0	1	0	0	0	0	1	0	0	0	S29492_-
2436	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	S29492	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S29492_A
2437	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	S29492	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S29492_B
2438	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	S29492	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S29492_D
2439	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	3	 	S-10S	 	"3"" S-10S"	3.05	PC	S29492	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S29492_E
2440	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S164502	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	0	1	0	0	S164502_-
2441	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S164502	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S164502_A
2442	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S164502	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S164502_B
2443	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S164502	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S164502_D
2444	不銹鋼304L	311	TEE SMLS BW SS A403-WP304L  ASME  NACE	1	 	S-160	 	"1"" S-160"	6.35	PC	S164502	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S164502_E
2445	不銹鋼304L	312	REDU. TEE SMLS BW SS A403-WP304L  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"	6.35	PC	R513764	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	0	1	0	0	R513764_-
2446	不銹鋼304L	312	REDU. TEE SMLS BW SS A403-WP304L  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"	6.35	PC	R513764	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	R513764_A
2447	不銹鋼304L	312	REDU. TEE SMLS BW SS A403-WP304L  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"	6.35	PC	R513764	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	R513764_B
2448	不銹鋼304L	312	REDU. TEE SMLS BW SS A403-WP304L  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"	6.35	PC	R513764	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	R513764_D
2449	不銹鋼304L	312	REDU. TEE SMLS BW SS A403-WP304L  ASME  NACE	1	0.75	S-160	S-160	"1"" S-160 X 3/4"" S-160"	6.35	PC	R513764	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	R513764_E
2450	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	6	1.5	 	 	"6"" X 1-1/2"""	6.35	PC	S185784	三通+OLET	預製	1.0		1.0	1.0	-	1.0	1	0	0	0	0	0	0	1	0	S185784_-
2451	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	6	1.5	 	 	"6"" X 1-1/2"""	6.35	PC	S185784	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S185784_A
2452	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	6	1.5	 	 	"6"" X 1-1/2"""	6.35	PC	S185784	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S185784_B
2453	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	6	1.5	 	 	"6"" X 1-1/2"""	6.35	PC	S185784	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S185784_D
2454	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	6	1.5	 	 	"6"" X 1-1/2"""	6.35	PC	S185784	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S185784_E
2455	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""	6.35	PC	S180757	三通+OLET	預製	4.0		4.0	4.0	-	4.0	4	0	4	0	0	0	0	0	0	S180757_-
2456	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""	6.35	PC	S180757	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S180757_A
2457	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""	6.35	PC	S180757	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S180757_B
2458	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""	6.35	PC	S180757	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S180757_D
2459	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	0.75	 	 	"4"" X 3/4"""	6.35	PC	S180757	三通+OLET	預製					E	0.0	0	0	0	0	0	0	0	0	0	S180757_E
2460	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	1	 	 	"4"" X 1"""	6.35	PC	S180759	三通+OLET	預製	2.0		2.0	2.0	-	2.0	2	0	2	0	0	0	0	0	0	S180759_-
2461	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	1	 	 	"4"" X 1"""	6.35	PC	S180759	三通+OLET	預製					A	0.0	0	0	0	0	0	0	0	0	0	S180759_A
2462	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	1	 	 	"4"" X 1"""	6.35	PC	S180759	三通+OLET	預製					B	0.0	0	0	0	0	0	0	0	0	0	S180759_B
2463	不銹鋼304L	331	SOCKOLET CL3000 SW SS A182-F304L  MSS  NACE	4	1	 	 	"4"" X 1"""	6.35	PC	S180759	三通+OLET	預製					D	0.0	0	0	0	0	0	0	0	0	0	S180759_D
